barcode,name,unit_cost,retail_price,quantity
0124240000000,SCHOOL BAG SMALL 1x1,105.0,140.0,1x1
0000110202110,SCISSOR 1X1,9.0,11.0,1X1
0000000111212,scissor 1x1,11.0,13.0,1x1
0002800000203,SCISSOR 1x1,14.0,18.0,1x1
0000026000071,SCISSOR 1x1,13.0,18.0,1x1
0000026000066,SCISSOR 1x1,10.0,22.0,1x1
0000026000067,SCISSOR 1x1,13.0,28.0,1x1
6903110000000,SCISSOR 1x1,50.0,70.0,1x1
4806020000000,SCISSOR LB1006 1x1,40.0,60.0,1x1
6915420000000,SCISSOR SUPER FINE MAID 1X1,55.0,70.0,1X1
4806020000000,SCISSORS  1,40.0,55.0,1
1110100000000,SCISSORS  1x1,39.0,52.0,1x1
1010000000000,SCISSORS  1x1,42.0,60.0,1x1
1010000000000,SCISSORS  1x1,37.0,52.0,1x1
1161000000000,SCISSORS  1x1,44.0,62.0,1x1
6913150000000,SCISSORS  1x1,33.0,46.0,1x1
6970830000000,SCISSORS  1x1,38.0,53.0,1x1
0024240000244,SCISSORS 12S 1x12PCS,130.0,150.0,1x12PCS
4861260000000,SCISSORS 12S 1X12S,120.0,160.0,1X12S
6958230000000,SCISSORS 1x1,18.0,23.0,1x1
6958230000000,SCISSORS 1x1,16.0,20.0,1x1
6935830000000,SCISSORS 1x1,55.0,80.0,1x1
0001212000034,SCISSORS 1x1,120.0,126.0,1x1
6913150000000,SCISSORS JS-07031 1x1,52.73,58.0,1x1
6913150000000,SCISSORS KNIFE BLADE 1x2,33.0,46.0,1x2
6959280000000,SCISSORS LB 1x1,55.0,80.0,1x1
6971110000000,SCISSORS W/ COVER 1x1,36.0,50.0,1x1
4809010000000,SCOOPEE  COOKIES&CREAM 1X100S,83.74,91.0,1X100S
4809010000000,SCOOPEE DOUBLE CHOCO 1X100S,83.68,91.0,1X100S
4809010000000,SCOOPEE SRAWBERRY 1X100S,83.68,91.0,1X100S
6971570000000,SCORING PAD 2IN1 1x2,18.0,20.0,1x2
0024240000274,SCOTCHTAPE SMALL 1x1,1.8,3.0,1x1
0024240000273,SCOTCHTAPE SMALL 1x12PCS,22.0,25.0,1x12PCS
0000000004231,SCRABLE 1x1,115.0,0.0,1x1
6913150000000,SCREW DRIVE JS-03090 1x4,50.0,55.0,1x4
6911030000000,scruble 1X1,200.0,0.0,1X1
4800370000000,SD BROWNIESCOTCH180G 1X180G,41.0,45.0,1X180G
4800370000000,SD BUTTERSCOTCH BITES180G 1X180G,41.0,45.0,1X180G
4806510000000,SD CHOCONUTS6G 1x12PCS,10.9,12.0,1x12PCS
4806510000000,SD E-C LOLIPOP8G                                                                                          8g x1packs x 20 pcs,23.0,25.0,1
904807000000000,SD E-C POP LOLLIPOP 1X20X21S,422.0,440.0,1X20X21S
4806510000000,SD ROYAL ORANGE CANDY 12x4.5G,10.02,11.0,12x4
0246800000000,SEA ANIMAL TOYS 1x1,39.0,51.0,1x1
1080000000000,SEA ANIMAL TOYS 1x1,39.0,51.0,1x1
6983440000000,SEA CREATURES LOLIPOP30S 1X30S,105.0,130.0,1X30S
4806510000000,SEÃ‘ORITA 1x155G,12.02,14.0,1x155G
904807000000000,SEÃ‘ORITA DRY PEAS 1X100X155G,1202.14,1245.0,1X100X155G
124807000000000,SEÃ‘ORITA DRY PEAS 1X12X155G,144.6,156.0,1X12X155G
64806500000000,SEÃ‘ORITA DRY PEAS 1X6X155G,72.12,78.0,1X6X155G
124807000000000,SEÃ‘ORITA TOMATO PASTE 1X12X155G,259.56,276.0,1X12X155G
4806510000000,SEÃ‘ORITA TOMATO PASTE 1x155G,21.63,24.0,1x155G
64806500000000,SEÃ‘ORITA TOMATO PASTE 1X6X155G,129.78,138.0,1X6X155G
0024240000251,SEASON HARVEST RICE1KG,48.0,50.0,1
0100000000000,SEASON HARVEST RICE50KG,2320.0,2350.0,1
0000048037617,SEBO DE MACHO 10G,25.0,28.0,1
0020800712675,SECRET PLATINUM 1X45G,206.33,235.01,1X45G
0020800713429,SECRET SHOWER FRESH 1X45G,203.33,235.0,1X45G
0020800712668,SECRET SPRING BREEZE 1X45G,206.33,235.0,1X45G
4800090000000,Selecta 2in1 choco mallows & cookies n cream 750ml x 1,96.43,0.0,1
4800090000000,Selecta 2in1 CREAMDAE BROWNIE a la mode & COOKIE CRUMBLE 750MLX1,85.5,0.0,1
4800090000000,Selecta 2in1 CREAMDAE buko pandan & mango float 750mlx1,85.5,0.0,1
4800090000000,Selecta 2in1 Ubekeso halohalo 750ml x 1,85.5,0.0,1
4800090000000,selecta 2n1 creamdae choco mallows & cookies n cream 1.3lx1,142.5,0.0,1
4800090000000,"SELECTA BIRTHDAY 3IN1 CHOCO,KESO,UBE 1LITERX1",85.5,0.0,1
4800090000000,"SELECTA BIRTHDAY 3IN1 CHOCO,MANGO,UBE 1LITERX1",85.5,0.0,1
4800090000000,Selecta Birthday Baso Ube 400MLX1,43.18,0.0,1
4800090000000,Selecta Birthday Choco Ube 400MLX1,43.18,0.0,1
4800090000000,Selecta Birthday Keso Ube 400MLX1,43.18,0.0,1
4800090000000,Selecta boom boom choco cookies  60MLX1,12.96,0.0,1
14800100000000,Selecta boom boom choco cookies  60mlx12pcs,155.45,0.0,1
4800090000000,Selecta boom boom cookies n cream 60MLX1,12.95,0.0,1
14800100000000,Selecta boom boom cookies n cream 60mlx12pcs,155.45,0.0,1
4800090000000,Selecta boom boom Ube 60MLX1,12.96,0.0,1
14800100000000,Selecta boom boom Ube 60mlx12pcs,155.45,0.0,1
4800090000000,Selecta BROWNIE SUPREME COOKIE CRUMBLE 1.3LX1,142.5,0.0,1
4800090000000,Selecta choco almond fudge  475MLX1,85.5,0.0,1
4800090000000,Selecta CHOCO ALMOND FUDGE 1.4LX1,215.91,0.0,1
4800090000000,SELECTA COFFE CRUMBLE 1.4LX1,215.91,0.0,1
4800090000000,SELECTA COFFE CRUMBLE 750MLX1,120.03,0.0,1
4800090000000,Selecta Cookies & Cream 1.3LX1,215.91,0.0,1
4800090000000,Selecta Cookies & Cream 470X1,85.5,0.0,470X1
4800090000000,SELECTA COOKIES & CREAM 750MLX1,120.03,0.0,1
14800100000000,SELECTA CORNETTO CHOCOLATE 110MLX24pcs,414.55,0.0,1
4800090000000,SELECTA CORNETTO COOKIES & DREAM 110MLX1,17.27,0.0,1
14800100000000,SELECTA CORNETTO COOKIES & DREAM 110MLX24pcs,414.5,0.0,1
4800090000000,SELECTA CORNETTO ROCKY ROAD 110MLX1,17.27,0.0,1
14800100000000,SELECTA CORNETTO ROCKY ROAD 110MLX24pcs,414.5,0.0,1
4800090000000,SELECTA CORNETTO VANILLA 110mlMLX1,17.27,0.0,1
14800100000000,SELECTA CORNETTO VANILLA 110MLX24,414.55,0.0,1
4800090000000,Selecta creamdae 2 n 1 halo- halo ube keso 1.3LX1,142.5,0.0,1
4800090000000,Selecta creamdae 3IN1+1 choco keso ube mango 1.5lx1,120.04,0.0,1
4800090000000,SELECTA CREAMDAE CHOCO CUPS 100MLX1,17.29,0.0,1
14800100000000,SELECTA CREAMDAE CHOCO CUPS 100MLX16pcs,276.64,0.0,1
4800090000000,Selecta CREAMDAE Sup. Buko Pandan & Mango Float 1.3lx1,142.5,0.0,1
4800090000000,SELECTA DOUBLE DUTCH 1.4LX1,215.91,0.0,1
4800090000000,Selecta double dutch 450MLX1,85.5,0.0,1
4800090000000,SELECTA DOUBLE DUTCH 750MLX1,120.03,0.0,1
14800100000000,Selecta Melon slice 60MLX20pcs,172.78,0.0,1
4800090000000,Selecta MELON SLICES 60MLX1,8.64,0.0,1
4800110000000,SELECTA MOO 1x100ML,14.6,16.0,1x100ML
4800110000000,SELECTA MOO 1x245ML,24.0,26.0,1x245ML
4800090000000,SELECTA PINIPIG CHOCOLATE 60MLX1,12.95,0.0,1
14800100000000,SELECTA PINIPIG CHOCOLATE 60mlx12pcs,155.45,0.0,1
4800090000000,SELECTA PISTACHIO & CASHEW 450MLX1,85.5,0.0,1
4800090000000,Selecta PISTACHIO&CASHEW 1.3LX1,215.91,0.0,1
4800090000000,Selecta Quezo Real 1.4LX1,215.91,0.0,1
4800090000000,SELECTA ROCKY ROAD 1.4LX1,215.91,0.0,1
4800090000000,Selecta Rocky Road 450MLX1,85.5,0.0,1
4800090000000,SELECTA ROCKY ROAD 750MLX1,120.03,0.0,1
14800100000000,SELECTA STICK COOKIES & CREAM  60MLX18pcs,155.44,0.0,1
4800090000000,SELECTA STICK COOKIES & CREAM 60MLX1,8.64,0.0,1
4800090000000,Selecta vanilla 1x1.4l,198.65,0.0,1x1
14800100000000,Selecta Watermelon slice 60MLX20pcs,172.78,0.0,1
4800090000000,SELECTA WATERMELON STICK 60MLX1,8.64,0.0,1
4800220000000,SEMILAC TUMMICARE TWO 1-3YRS 1X1.6KLS,2668.0,2802.0,1X1
4800430000000,SENNA BIGUERLAI LAXATIVE 2GX1BOX,155.0,0.0,1
8991990000000,SENSODYNE  FRESHMINT 1X100G,122.5,135.0,1X100G
4893780000000,SENSODYNE WKITE 1X100G,141.0,160.0,1X100G
6920180000000,SERVING SPOON 1x1,12.0,15.0,1x1
0246810000000,SERVING SPOON 1x1,20.0,25.0,1x1
0024681001030,SERVING SPOON 1x1,26.0,30.0,1x1
0246810000000,SERVING SPOON 1x1,15.0,23.0,1x1
0024681001010,SERVING SPOON 1x1,8.0,10.0,1x1
0024681001017,SERVING SPOON 1x1,13.0,17.0,1x1
0246810000000,SERVING SPOON 1x1,30.0,35.0,1x1
0024680000214,SERVING SPOON 1x1,10.0,14.0,1x1
0002525252510,SERVING SPOON 1x1,9.0,10.0,1x1
0024681001018,SERVING SPOON 1X2,12.0,18.0,1X2
4800020000000,sevilla raisins 1x100g,46.85,52.0,1x100g
4800020000000,sevilla raisins 1x200g,95.0,104.0,1x200g
904800000000000,sevilla raisins 48x100g,2247.0,2304.97,48x100g
6920230000000,SEWING KIT,29.0,38.0,1
0000000022222,SEWING KIT 1x1,20.0,0.0,1x1
0000681370065,SEWING KIT SET 1x1,87.0,116.0,1x1
6970680000000,SEWING KIT SET 1x1,87.0,116.0,1x1
0079522166976,SEWING KIT10'S,32.0,42.0,1
6905800000000,SEWING SET 1x1,20.0,25.0,1x1
6905800000000,SEWING SET 1x1,15.0,20.0,1x1
6212200000000,SEWING THREAD 112,20.0,25.0,1
4800120000000,sf lobo biscuit 1X20s,28.0,31.0,1X20s
0000260000156,SHAKE CUP12OZ,100.0,130.0,1
0000260000161,SHAKE CUP16OZ80'S,148.0,160.0,1
0000260000160,SHAKE CUP22OZ50'S,57.0,110.0,1
4809010000000,SHANGHAI roll Net wt. 20x1,18.34,0.0,20x1
1110000000000,SHARPENER 1x1,12.0,15.0,1x1
1160000000000,SHARPENER 1x1,9.6,12.0,1x1
0024680000061,sharpener double 1x1,3.0,5.0,1x1
1380000000000,Sherlock  1x1,310.0,360.0,1x1
1380000000000,sherlock 1x1,310.0,360.0,1x1
1380000000000,sherlock 1x1,310.0,360.0,1x1
1380000000000,SHERLOCK SET 1x1,612.0,680.0,1x1
0000270000155,SHIATSU WONDER OIL125ML,250.0,280.0,1
0000270000123,SHIATSU WONDER OIL60ML,120.0,135.0,1
4800050000000,SHIELD BATH SOAP BLOOMING PINK 5+1 60GX6,54.24,0.0,1
4800050000000,SHIELD BATH SOAP CLEANSING WHITE 5+1 60GX6,54.24,0.0,1
4800050000000,SHIELD blooming pink  Net wt.90gx1,20.2,0.0,1
480005000000000,SHIELD Blooming pink Net wt. 60gx12,147.6,0.0,1
48000500000000,SHIELD Blooming pink Net wt.60gx6,73.8,0.0,1
64806500000000,SHINE DISWASHING LIQUID (green) 1x6X1LT,177.24,187.0,1x6X1LT
904807000000000,shine diswashing liquid antibac 12x1L,356.0,373.8,12x1L
4806530000000,shine diswashing liquid ANTIBAC 1X1L,35.0,50.0,1X1L
4806530000000,shine diswashing liquid kalamansi 12x1L,29.54,34.0,12x1L
904807000000000,shine diswashing liquid kalamansi 12x1L,365.0,383.25,12x1L
904807000000000,shine diswashing liquid lemon 12x1L,354.0,371.7,12x1L
4806530000000,shine diswashing liquid lemon 1x1L,38.0,50.0,1x1L
64800000000000,shine master floor wax 6x90g,128.8,1.0,6x90g
4800020000000,shine master red wax 1x90g,21.47,25.0,1x90g
64800000000000,shine master wax dye                                                                                                         1x90g,135.47,144.0,1x90g
4800020000000,shine master wax dye                                                                                               1x90g,22.58,25.0,1x90g
4806510000000,shing-a-ling 1x65g,14.95,18.0,1x65g
904807000000000,shing-a-ling 24x65g,359.0,394.9,24x65g
64806500000000,shing-a-ling 6x65g,89.7,100.46,6x65g
6905800000000,SHOE LACES4'S,30.0,35.0,1
0004800000236,SHOE POLISH,30.0,40.0,1
0000053659853,SHOES                                                                                                       1x1,100.0,130.0,1x1
0000250000127,SHOES 1x1,372.0,465.0,1x1
0000250000128,SHOES 1x1,248.0,310.0,1x1
0000250000129,SHOES 1x1,236.0,295.0,1x1
0000250000130,SHOES 1x1,298.0,372.0,1x1
0000280000085,SHORT DAGKO 1x1,30.0,45.0,1x1
0031000027012,SHORT FOLDER 12x1,52.0,64.0,12x1
0003100002701,SHORT FOLDER 1x1,5.0,6.0,1x1
0031000027006,SHORT FOLDER 6X1,26.0,32.0,6X1
0000280000084,SHORT PAMBATA 1x1,25.0,35.0,1x1
0040000023114,SHOT GLASS  1x1,10.0,14.0,1x1
0040000023115,SHOT GLASS  1x1,12.0,15.0,1x1
0040000023118,SHOT GLASS 1x1,15.0,18.0,1x1
6942280000000,SHOT GLASS DISPOSABLE175ML3S 3X175ML,11.0,15.0,3X175ML
6942280000000,SHOT GLASS DISPOSABLE24S 1X24S,64.0,100.0,1X24S
66942300000000,SHOT GLASS DISPOSABLE6S 1X6S,16.0,25.0,1X6S
6854560000000,SHOWER CURTAIN 1x1,31.82,35.0,1x1
4806510000000,SHURE 1 1/2x10 1x100PCS,7.0,10.0,1x100PCS
0028000015000,SHURE 1 1/2x10 50X100PCS,385.0,425.0,50X100PCS
4806510000000,SHURE 1 1/4 1X100PCS,7.0,10.0,1X100PCS
0028000025000,SHURE 1 1/4x10 50x100PCS,335.0,400.0,50x100PCS
4806510000000,SHURE 10SX750ML,70.0,80.0,1
4806510000000,SHURE 2X10                                                                            50X100PCS,360.0,425.0,50X100PCS
4806510000000,SHURE 2X10 1X100PCS,10.65,13.0,1X100PCS
4806510000000,SHURE MICROWAVABLE SP10 1X10S,37.0,43.0,1X10S
904807000000000,SHURE MICROWAVABLE SP10 1X30PACKS,1110.0,1200.0,1X30PACKS
4806510000000,SHURE MICROWAVE  10XSP16,50.0,55.0,10XSP16
4806510000000,SHURE MICROWAVE 10X1000ML,78.0,85.0,10X1000ML
4806510000000,SHURE PLASTIC 3X16,19.5,23.0,3X16
4806510000000,SHURE PLASTIC 3X16,195.0,210.0,3X16
0024240000290,SHUTA SLIPPER 1x1,130.0,150.0,1x1
1580000000000,SICKLE 1x1,21.0,26.0,1x1
1580000000000,SICKLE 1x1,18.0,23.0,1x1
4806510000000,SIGA BAWANG  12x10G,10.35,11.0,12x10G
904807000000000,SIGA BAWANG 20X12X10G,207.0,215.0,20X12X10G
4806510000000,SIGA ROASTED CORN 10GX12x1pack,10.35,11.0,1
904807000000000,SIGA ROASTED CORN 20X12X10G,207.0,215.0,20X12X10G
64806500000000,SIGA ROASTED SNACK 6X70G,65.0,70.0,6X70G
4806520000000,SIGA SPICY BEEF JUMBO 10X20G,20.6,23.0,10X20G
904807000000000,SIGA SPICY BEEF JUMBO 20X16.68G,412.0,435.0,20X16
54806500000000,SIGA SPICY BEEF70G                                                                                                           5X70G,59.0,64.0,5X70G
104807000000000,SIGA SPICY BEEF70G                                                                                                 10X70G,119.0,128.0,10X70G
4806510000000,SIGA SPICY BEEF70G                                                                                          1x70G,12.8,15.0,1x70G
2077110000000,SILICONE IPHONE CABLE TC10 1x1,309.75,375.0,1x1
4806510000000,SILKA  AGE DEFYING LOTION SPF 23 1x100ML,64.5,70.0,1x100ML
64806500000000,SILKA  AGE DEFYING LOTION SPF 23 1x100ML,387.0,407.0,1x100ML
4806510000000,SILKA  AGE DEFYING LOTION SPF 23 1x200ML,113.93,126.0,1x200ML
4806510000000,SILKA  AGE DEFYING LOTION SPF 23 1X50ML,37.54,42.0,1X50ML
64806500000000,SILKA  AGE DEFYING LOTION SPF 23 6X50ML,225.24,237.0,6X50ML
4806510000000,SILKA  PEARL CREAM 1x6G,24.68,29.0,1x6G
4806510000000,SILKA AVOCADO FACIAL CLEANSER 1x150ML,41.48,47.0,1x150ML
4806510000000,SILKA AVOCADO FACIAL CLEANSER 1x75ML,26.25,30.0,1x75ML
64806500000000,SILKA AVOCADO FACIAL CLEANSER 1x75ML,143.34,151.0,1x75ML
64806500000000,SILKA CALAMANSI CLEANSER 6x75ML,145.0,153.0,6x75ML
4806510000000,SILKA CALAMNSI CLEANSER 1x75ML,26.25,30.0,1x75ML
4806510000000,SILKA CLEAR FACIAL CLEANSER 1x75G,37.54,42.0,1x75G
64806500000000,SILKA CLEAR FACIAL CLEANSER 1x75G,225.24,238.0,1x75G
64806500000000,SILKA clear FACIAL CLEANSER 6x75ml,143.35,151.0,6x75ml
4806510000000,SILKA DEEP HYDRATION 1x50ML,40.91,45.0,1x50ML
4806510000000,SILKA DEODORANT GREEN25ML 1x25ml,31.76,37.0,1x25ml
4806510000000,SILKA DEODORANT PAPAYA40ML 1X40ML,41.74,48.0,1X40ML
4806510000000,SILKA DEODORANT PAPAYA7ML 1X7ML,6.3,8.0,1X7ML
4806510000000,SILKA DEODORANT REFRESHING25ML 1x25ml,31.76,37.0,1x25ml
4806510000000,SILKA DEODORANT REFRESHING40ML 1X40ML,41.74,48.0,1X40ML
4806510000000,SILKA DEODORANT WHITENING25ML 1x25ml,31.76,37.0,1x25ml
4806510000000,SILKA DEODORANT WHITENING40ML 1X40ML,41.74,48.0,1X40ML
4806510000000,SILKA FACIAL CLEANSER 1x150ML,38.33,42.0,1x150ML
4806510000000,SILKA FACIAL CLEANSER CLEAR 1x75ML,23.86,28.0,1x75ML
124807000000000,SILKA GREEN  FACIAL CLEANSER 12X75ML,286.68,304.0,12X75ML
4806510000000,SILKA GREEN PAPAYA 1X100ML,65.1,75.0,1X100ML
4806510000000,silka green papaya 1x300ml,149.63,165.0,1x300ml
64806500000000,SILKA GREEN PAPAYA 6X75G,143.34,151.0,6X75G
4806510000000,SILKA GREEN PAPAYA 75ML,26.25,30.0,1
904807000000000,SILKA GREEN PAPAYA 96SX65G,1814.4,1990.0,1
4806510000000,SILKA GREEN PAPAYA CLEANSER 1x150ML,41.48,47.0,1x150ML
4806510000000,SILKA GREEN PAPAYA LOTION 1x50ML,39.8,45.0,1x50ML
4806510000000,SILKA GREEN PAPAYA LOTION200ML 1x200ML,118.65,133.0,1x200ML
124807000000000,SILKA GREEN PAPAYA SOAP 12x45G,180.0,190.0,12x45G
124807000000000,SILKA GREEN PAPAYA SOAP 12x65G,226.8,260.0,12x65G
4806510000000,SILKA GREEN PAPAYA SOAP 1x135g,46.2,54.0,1x135g
4806510000000,SILKA GREEN PAPAYA SOAP 1x65G,18.75,22.0,1x65G
4806510000000,SILKA GREEN PAPAYA SOAP 1x90G,35.18,43.0,1x90G
4806510000000,SILKA GREEN PAPAYA SOAP 45gx1,14.43,17.0,1
64806500000000,SILKA GREEN PAPAYA SOAP 6x45G,86.58,95.0,6x45G
64806500000000,SILKA GREEN PAPAYA SOAP 6x65G,113.4,130.0,6x65G
904807000000000,SILKA GREEN PAPAYA SOAP 72SX135G,3175.02,3238.52,1
4806510000000,SILKA GREEN PAPAYA SOAP W/SARD 1x8+1,145.0,170.0,1x8
4806510000000,SILKA Green papaya SPF10 500MLX1,249.64,280.0,1
4806510000000,SILKA LONG LASTING  1X100ML,64.31,70.0,1X100ML
4806510000000,SILKA LONG LASTING MOISTURE 1x50ML,37.54,42.0,1x50ML
4806510000000,SILKA LONG LASTING SPF23 1x200ML,113.93,126.0,1x200ML
64806500000000,SILKA LONG LASTING SPF23 6X100ML,386.0,406.0,6X100ML
4806510000000,SILKA LOTION REFILL O SF 16 1x500ML,204.75,226.0,1x500ML
4806510000000,SILKA PAPAYA                                                                                                            1X200ML,102.0,118.0,1X200ML
904807000000000,SILKA PAPAYA  144X45G,2041.2,2143.0,144X45G
64806500000000,SILKA PAPAYA  6X90G,174.0,185.0,6X90G
4806510000000,SILKA PAPAYA 45G                                                                                1X45G,14.17,17.0,1X45G
904807000000000,SILKA PAPAYA 96X65G,1512.0,1600.0,96X65G
4806510000000,SILKA PAPAYA CLEANSER150ML                                                                                          1x150ML,41.48,47.0,1x150ML
4806510000000,SILKA PAPAYA FACIAL CLEANSER 1x75ML,26.25,30.0,1x75ML
904807000000000,SILKA PAPAYA GREEN 144X45G,2155.0,2198.0,144X45G
4806510000000,silka papaya lotion                                                                                                       1x300ml,140.7,160.0,1x300ml
4806510000000,SILKA papaya lotion                                                                                                      500mlx1,234.68,260.0,1
64806500000000,SILKA PAPAYA LOTION 6X100ML,344.95,363.0,6X100ML
4806510000000,SILKA PAPAYA SOAP                                                                                                      1x65G,15.75,18.0,1x65G
124807000000000,SILKA PAPAYA SOAP 12x65G,189.0,200.0,12x65G
4806510000000,SILKA PAPAYA SOAP 1x135g,43.05,50.0,1x135g
4806510000000,SILKA PAPAYA SOAP 1x90G,32.28,38.0,1x90G
904807000000000,SILKA PAPAYA SOAP 6+1 7X65G,1512.0,1600.0,7X65G
64806500000000,SILKA PAPAYA SOAP 6x65G,94.5,100.0,6x65G
904807000000000,SILKA PAPAYA SOAP 8X13S,1512.0,1580.04,8X13S
904807000000000,SILKA PAPAYA SOAP 96X90G,3100.0,3162.0,96X90G
4806510000000,SILKA PAPAYA SOAP W/FREE 13X60G,189.0,205.0,13X60G
64806500000000,SILKA PAPAYA SOAP45G                                                                                                6x45g,85.05,90.0,6x45g
124807000000000,SILKA PAPAYA SOAP45G                                                                                   12x45g,170.0,180.0,12x45g
4806510000000,SILKA PAPAYA WHITENING SOAP50ML                                                                        1X50ML,36.23,41.0,1X50ML
4806510000000,SILKA PRIMUIM LOTION SPF 23 1X100ML,70.61,78.0,1X100ML
64806500000000,SILKA PRIMUIM LOTION SPF 23 1X100ML,423.66,445.0,1X100ML
4806510000000,SILKA PRIMUIM LOTION SPF 23 1x200ML,125.21,140.0,1x200ML
4806510000000,SILKA SKIN ENERGIZER 1x100ML,65.45,72.0,1x100ML
4806510000000,SILKA SKIN ENERGIZER 1x200ML,114.55,126.0,1x200ML
64806500000000,SILKA WHITENING LOTION 6X50G,225.24,239.0,6X50G
4806510000000,SILKA WHITENING LOTION PAPAYA                                                                                           1x100ML,60.38,68.0,1x100ML
4806510000000,SILKA WHITENING PEARL 1x8G,29.4,34.0,1x8G
4806510000000,SILKAPAPAYA SOAP 6+1 7X65G,94.5,105.0,7X65G
4800030000000,SILVER CRUNCH 1x1,12.9,0.0,1x1
4800030000000,SILVER CRUNCH 1x1,20.0,23.0,1x1
4800030000000,SILVER CRUNCH COCO50S 1+1 1X50S,42.04,60.0,1X50S
4800030000000,SILVER CRUNCH MILK CHOCO 1x300pcs,214.0,240.0,1x300pcs
0001000050040,SILVER CUP MAIS1KG,51.0,53.0,1
0010000050038,SILVER CUP MAIS35KL,1720.0,1750.0,1
MAZINE,SILVER SULFADIAZINE MAZINE 10MG/G CREAM,51.0,153.0,1
4800340000000,SILVER SWAN HUMBA PACK 1X200MLX100G,28.0,30.0,1X200MLX100G
4800340000000,SILVER SWAN SWERTE PACK 1LX8GX100G,87.5,92.0,1
4807790000000,SIMETICONE RESTIME 40MG CHEWABLE TABLET,6.93,8.5,1
4807790000000,SIMETICONE RESTIME 40MG/ML ORAL DROPS 10ML,93.47,102.0,1
4800220000000,SIMILAC 0-6 MOS 1.2KG 1X1.2KG,2218.0,2329.0,1X1
4800220000000,SIMILAC 0-6 MOS 1.8KG 1X1.8KG,3016.5,3168.0,1X1
4800220000000,SIMILAC 0-6 MOS 400G 1X400G,846.29,889.0,1X400G
4800220000000,SIMILAC 0-6 MOS2.4KG 1X2.4KG,3815.0,4006.0,1X2
4800220000000,similac 3+ 1x1.6kg,2329.0,2446.0,1x1
4800220000000,SIMILAC 6-12MOS 6X400G,3469.68,3643.0,6X400G
4800220000000,SIMILAC 6-12MOS 900G 1x900G,1855.0,1947.0,1x900G
4800220000000,SIMILAC GAIN  TWO 1x400G,624.68,662.0,1x400G
4800220000000,SIMILAC GAIN 2 1X900G,1407.76,1479.0,1X900G
4800220000000,SIMILAC GAIN 400G 6-12MO 1X400G,870.0,914.0,1X400G
4800220000000,SIMILAC GAIN 6TO12 1.2KG 1X1.2KG,2170.11,2279.0,1X1
4800220000000,SIMILAC GAIN PLUS 1-3 1X400G,655.0,688.0,1X400G
4800220000000,SIMILAC GAIN PLUS 1-3 2.4G 1x2.4KG,3012.0,3163.0,1x2
4800220000000,SIMILAC GAIN PLUS 3 900G                                                                                                1X900G,1462.0,1535.0,1X900G
4800220000000,SIMILAC GAIN PLUS 4                                                                                                  1x1.8kg,1821.0,1900.0,1x1
4800220000000,SIMILAC GAIN PLUS 4 1X2.4KG,2545.0,2673.0,1X2
4800220000000,SIMILAC GAIN PLUS 4 1X400G,524.0,550.0,1X400G
4800220000000,SIMILAC GAIN PLUS THREE 2x450G,1018.44,1080.0,2x450G
4800220000000,SIMILAC GAIN PLUS THREE 3x400G,1294.69,1359.94,3x400G
4800220000000,SIMILAC GAIN PLUS THREE 4x450G,1807.95,1900.0,4x450G
4800220000000,SIMILAC GAIN PLUS TREE 1x400G,478.73,505.01,1x400G
4800220000000,SIMILAC GAIN PLUS1.2KG 1X1.2KG,1682.5,1767.0,1X1
4800220000000,SIMILAC GAIN PLUS1.8KG                                                                                                1X1.8G,2369.0,2488.0,1X1
4800220000000,SIMILAC GAIN SCHOOL 2x450G,853.77,905.0,2x450G
4800220000000,SIMILAC GAIN SCHOOL 3X400G,1207.55,1280.0,3X400G
4800220000000,SIMILAC GAIN SCHOOL1200G                                                                                             1X1.2KG,1520.0,1596.0,1X1
4800220000000,SIMILAC GAIN SCHOOL900G                                                                                             1X2X450G,1179.0,1238.0,1X2X450G
4800220000000,SIMILAC GAIN TWO 4x450G,2309.43,2448.0,4x450G
4800220000000,SIMILAC GAIN TWO 6-123MOS 1X1.8KG,2985.29,3135.0,1X1
4800220000000,SIMILAC GAIN V 4 1x1.8KG,1667.26,1751.0,1x1
4800220000000,SIMILAC HMO ONE 1x1200G,1763.24,1860.04,1x1200G
4800220000000,SIMILAC HMO ONE 1x400G,689.0,730.0,1x400G
4800220000000,SIMILAC ONE  2x450G,1463.0,1550.05,2x450G
4800220000000,SIMILAC TUMMICARE 1.6KG 1X1.6G,3221.0,3388.0,1X1
4800220000000,SIMILAC TUMMICARE ONE400G 1X400G,937.0,983.0,1X400G
4800220000000,SIMILAC TWO 1-3YRS 1X400G,784.0,824.0,1X400G
4800220000000,SIMILAC TWO 1-3YRS 1X800G,1482.0,1557.0,1X800G
4809020000000,SIMPLY G KERATIN 12+2X22ML,76.0,82.0,2X22ML
124809000000000,SIMPLY G KERATIN 12X14ML,68.0,72.0,12X14ML
124809000000000,SIMPLY G KERATIN 12X14ML,64.8,72.0,12X14ML
4809020000000,SIMPLY G KERATIN 1X14ML,5.4,7.0,1X14ML
64809000000000,SIMPLY G KERATIN 6X14ML,32.4,36.0,6X14ML
64809000000000,SIMPLY G KERATIN 6X14ML,30.0,36.0,6X14ML
4809020000000,SIMPLY G KERATIN ARGAN OIL11+1 1X11+1X22ML,59.4,64.0,1X22ML
124809000000000,SIMPLY G KERATIN C 12X14ML,64.8,72.0,12X14ML
4809020000000,SIMPLY G KERATIN C 1X14ML;,5.4,7.0,1X14ML
